id,paragraphs
3416,"slow to reply to the king’s demand for more armies. When they did, they offered excuses and prevarications in the place of promises. The Lannisters were embroiled in their war against the Red Kraken, the Hightowers had lost too many men and had no capable commanders, little Lord Tyrell’s mother wrote to say that she had reason to doubt the loyalty of her son’s bannermen, and “being a mere woman, am not myself fit to lead a host to war.” Ser Tyland Lannister, Ser Marston Waters, and Ser Julian Wormwood had been dispatched across the narrow sea to seek after sellswords in Pentos, Tyrosh, and Myr, but none had yet returned."
3417,"King Aegon II would soon stand naked before his enemies, all of the king’s men knew. Bloody Ben Blackwood, Kermit Tully, Sabitha Frey, and their brothers-in-victory were preparing to resume their advance upon the city, and only a few days behind them came Lord Cregan Stark and his northmen. The Braavosi fleet carrying the Arryn host had departed Gulltown and was sailing toward the Gullet, where only young Alyn Velaryon stood in its way…and the loyalty of Driftmark could not be relied upon."
3418,"“Your Grace,” the Sea Snake said, when the rump of the once proud green council had assembled, “you must surrender. The city cannot endure another sack. Save your people and save yourself. If you abdicate in favor of Prince Aegon, he will allow you to take the black and live out your life with honor on the Wall.”"
3419,“Will he?” King Aegon said. Munkun tells us he sounded hopeful.
3420,"His mother entertained no such hope. “You fed his mother to your dragon,” she reminded her son. “The boy saw it all.”"
3421,"The king turned to her desperately. “What would you have me do?” “You have hostages,” the Queen Dowager replied. “Cut off one of the"
3422,boy’s ears and send it to Lord Tully. Warn them he will lose another
3423,part for every mile they advance.”
3424,"“Yes,” Aegon II said. “Good. It shall be done.” He summoned Ser Alfred Broome, who had served him so well on Dragonstone. “Go and see to it, ser.” As the knight took his leave, the king turned to Corlys Velaryon. “Tell your bastard to fight bravely, my lord. If he fails me, if any of these Braavosi pass the Gullet, your precious Lady Baela shall lose some parts as well.”"
3425,"The Sea Snake did not plead, or curse, or threaten. He nodded stiffly,"
3427,"rose, and took his leave. Mushroom says he exchanged a look with the Clubfoot as he went, but Mushroom was not present, and it seems most unlikely that a man as seasoned as Corlys Velaryon would act so clumsily at such a moment."
3428,"For Aegon’s day was done, though he had yet to grasp it. The turncloaks in his midst had put their plans in motion the moment they learned of Lord Baratheon’s defeat upon the kingsroad."
3429,"As Ser Alfred Broome crossed the drawbridge to Maegor’s Holdfast, where Prince Aegon was being held, he found Ser Perkin the Flea and six of his gutter knights barring his way. “Move aside, in the king’s name,” Broome demanded."
3430,"“We have a new king now,” answered Ser Perkin. He put a hand upon Ser Alfred’s shoulder…then shoved him hard, sending him staggering off the drawbridge onto the iron spikes below, where he writhed and twisted for two days as he died."
3431,"In that same hour, Lady Baela Targaryen was being spirited away to safety by agents of Lord Larys the Clubfoot. Tom Tangletongue was surprised in the castle yards as he was leaving the stables, and beheaded forthwith. “He died as he had lived, stammering,” says Mushroom. His father Tom Tanglebeard was absent from the castle, but they found him in a tavern on Eel Alley. When he protested that he was “just a simple fisherman, come to have an ale,” his captors drowned him in a cask of same."
3432,"All this was done so neatly, swiftly, and quietly that the people of King’s Landing had little or no inkling of what was happening behind the walls of the Red Keep. Even within the castle itself, no alarum went up. Those who had been marked down for death were killed, whilst the rest of the court went about their business, undisturbed and unawares. Septon Eustace tells us that twenty-four men were killed, whilst Munkun’s True Telling says twenty-one. Mushroom claims to have witnessed the murder of the king’s food taster, a grossly fat man named Ummet, and asserts that he was forced to hide in a barrel of flour to escape the same fate, emerging the next night “floured from head to heels, so white the first serving girl to see me took me for Mushroom’s ghost.” (This smells of story. Why would the plotters wish to kill a fool?)"
3433,Queen Alicent was arrested on the serpentine steps as she made her
3435,"way back to her chambers. Her captors wore the seahorse of House Velaryon upon their doublets, and though they slew the two men guarding her, they did no harm to the Dowager Queen herself, nor to her ladies. The Queen in Chains was chained again and taken to the dungeons, there to await the pleasure of the new king. By then the last of her sons was already dead."
3436,"After the council meeting, King Aegon II was carried down to the yard by two strong squires. There he found his litter waiting, as was customary; his withered leg made steps too difficult for him, even with a crutch. Ser Gyles Belgrave, the Kingsguard knight commanding his escort, testified afterward that His Grace seemed unusually fatigued as he was helped into the litter, his face “grey and ashen, sagging,” yet instead of asking to be carried back to his chambers, he told Ser Gyles to take him to the castle sept. “Perhaps he sensed his end was near,” Septon Eustace wrote, “and wished to pray for forgiveness for his sins.”"
3437,"A cold wind was blowing. As the litter set off, the king closed the curtains against the chill. Inside, as always, was a flagon of sweet Arbor red, Aegon’s favorite wine. The king availed himself of a small cup as the litter crossed the yard."
3438,"Ser Gyles and the litter bearers had no notion aught was amiss until they reached the sept, and the curtains did not open. “We are here, Your Grace,” the knight said. No answer came, but only silence. When a second query and a third produced the same, Ser Gyles Belgrave threw back the curtains, and found the king dead upon his cushions. “There was blood upon his lips,” the knight said. “Elsewise he might have been sleeping.”"
